"IDPM_PIN_CD","IDPM_DISTRICT","IDPM_COUNTRY_CD","IDPM_STATE_CD"
"530052","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"530053","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531002","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531011","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531021","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531022","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531023","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531024","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531025","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531027","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531028","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531029","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531030","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531031","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531034","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531035","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531036","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531040","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531055","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"362205","JUNAGADH","INDIA","GUJARAT"
"835306","LOHARDAGA","INDIA","JHARKHAND"
"835307","GUMLA","INDIA","JHARKHAND"
"835324","GUMLA","INDIA","JHARKHAND"
"835351","GUMLA","INDIA","JHARKHAND"
"837530","SARAIKELA-KHARSAWAN","INDIA","JHARKHAND"
"838225","RANCHI","INDIA","JHARKHAND"
"839221","KHUNTI","INDIA","JHARKHAND"
"824119","PALAMU","INDIA","JHARKHAND"
"825213","RANCHI","INDIA","JHARKHAND"
"825221","HAZARIBAGH","INDIA","JHARKHAND"
"825327","HAZARIBAGH","INDIA","JHARKHAND"
"825354","KODARMA","INDIA","JHARKHAND"
"825511","HAZARIBAGH","INDIA","JHARKHAND"
"826124","DHANBAD","INDIA","JHARKHAND"
"827011","BOKARO","INDIA","JHARKHAND"
"829145","RAMGARH","INDIA","JHARKHAND"
"829120","RAMGARH","INDIA","JHARKHAND"
"829124","RAMGARH","INDIA","JHARKHAND"
"829138","BOKARO","INDIA","JHARKHAND"
"829406","HAZARIBAGH","INDIA","JHARKHAND"
"832071","PURBI SINGHBHUM","INDIA","JHARKHAND"
"832213","PASHCHIMI SINGHBHUM","INDIA","JHARKHAND"
"832405","PURBI SINGHBHUM","INDIA","JHARKHAND"
"833125","PASHCHIMI SINGHBHUM","INDIA","JHARKHAND"
"833210","SARAIKELA-KHARSAWAN","INDIA","JHARKHAND"
"833812","PASHCHIMI SINGHBHUM","INDIA","JHARKHAND"
"835125","HAZARIBAGH","INDIA","JHARKHAND"
"835331","GUMLA","INDIA","JHARKHAND"
"838109","DHANBAD","INDIA","JHARKHAND"
"815320","GIRIDIH","INDIA","JHARKHAND"
"815383","DEOGHAR","INDIA","JHARKHAND"
"815553","DEOGHAR","INDIA","JHARKHAND"
"815981","DEOGHAR","INDIA","JHARKHAND"
"816122","PAKUR","INDIA","JHARKHAND"
"816125","PAKUR","INDIA","JHARKHAND"
"818109","DHANBAD","INDIA","JHARKHAND"
"819119","DUMKA","INDIA","JHARKHAND"
"822021","GARHWA","INDIA","JHARKHAND"
"822107","LATEHAR","INDIA","JHARKHAND"
"807013","BOKARO","INDIA","JHARKHAND"
"813153","GODDA","INDIA","JHARKHAND"
"814117","DUMKA","INDIA","JHARKHAND"
"814121","DEOGHAR","INDIA","JHARKHAND"
"814122","DEOGHAR","INDIA","JHARKHAND"
"814135","GODDA","INDIA","JHARKHAND"
"814139","DEOGHAR","INDIA","JHARKHAND"
"922119","LATEHAR","INDIA","JHARKHAND"
"813012","SARAIKELA-KHARSAWAN","INDIA","JHARKHAND"
"815101","SAHIBGANJ","INDIA","JHARKHAND"
"824001","DHANBAD","INDIA","JHARKHAND"
"824505","HAZARIBAGH","INDIA","JHARKHAND"
"825383","CHATRA","INDIA","JHARKHAND"
"272721","BASTI","INDIA","UTTAR PRADESH"
"272823","BASTI","INDIA","UTTAR PRADESH"
"273030","GORAKHPUR","INDIA","UTTAR PRADESH"
"273103","GORAKHPUR","INDIA","UTTAR PRADESH"
"273105","GORAKHPUR","INDIA","UTTAR PRADESH"
"273125","GORAKHPUR","INDIA","UTTAR PRADESH"
"273131","BASTI","INDIA","UTTAR PRADESH"
"273140","BASTI","INDIA","UTTAR PRADESH"
"273146","GORAKHPUR","INDIA","UTTAR PRADESH"
"273200","GORAKHPUR","INDIA","UTTAR PRADESH"
"273204","GHAZIPUR","INDIA","UTTAR PRADESH"
"273230","BASTI","INDIA","UTTAR PRADESH"
"273234","GORAKHPUR","INDIA","UTTAR PRADESH"
"273509","GORAKHPUR","INDIA","UTTAR PRADESH"
"273702","BAREILLY","INDIA","UTTAR PRADESH"
"274003","DEORIA","INDIA","UTTAR PRADESH"
"274008","DEORIA","INDIA","UTTAR PRADESH"
"274009","DEORIA","INDIA","UTTAR PRADESH"
"274142","DEORIA","INDIA","UTTAR PRADESH"
"274200","DEORIA","INDIA","UTTAR PRADESH"
"274216","BASTI","INDIA","UTTAR PRADESH"
"274249","KUSHINAGAR","INDIA","UTTAR PRADESH"
"274400","DEORIA","INDIA","UTTAR PRADESH"
"274452","SAHARANPUR","INDIA","UTTAR PRADESH"
"274504","KUSHINAGAR","INDIA","UTTAR PRADESH"
"274700","DEORIA","INDIA","UTTAR PRADESH"
"212308","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"212321","KAUSHAMBI","INDIA","UTTAR PRADESH"
"212406","ALLAHABAD","INDIA","UTTAR PRADESH"
"212407","ALLAHABAD","INDIA","UTTAR PRADESH"
"212420","ALLAHABAD","INDIA","UTTAR PRADESH"
"212501","ALLAHABAD","INDIA","UTTAR PRADESH"
"212623","FATEHPUR","INDIA","UTTAR PRADESH"
"212626","FATEHPUR","INDIA","UTTAR PRADESH"
"212660","FATEHPUR","INDIA","UTTAR PRADESH"
"212662","FATEHPUR","INDIA","UTTAR PRADESH"
"213204","ALLAHABAD","INDIA","UTTAR PRADESH"
"248920","PILIBHIT","INDIA","UTTAR PRADESH"
"249142","TEHRI GARHWAL","INDIA","UTTARAKHAND"
"249168","TEHRI GARHWAL","INDIA","UTTARAKHAND"
"225408","FAIZABAD","INDIA","UTTAR PRADESH"
"225503","UNNAO","INDIA","UTTAR PRADESH"
"226071","LUCKNOW","INDIA","UTTAR PRADESH"
"822126","PALAMAU","INDIA","JHARKHAND"
"822128","GARHWA","INDIA","JHARKHAND"
"822129","GARHWA","INDIA","JHARKHAND"
"822131","PALAMAU","INDIA","JHARKHAND"
"822132","PALAMAU","INDIA","JHARKHAND"
"822133","GARHWA","INDIA","JHARKHAND"
"822134","GARHWA","INDIA","JHARKHAND"
"825101","RAMGARH","INDIA","JHARKHAND"
"825103","CHATRA","INDIA","JHARKHAND"
"825106","GIRIDH","INDIA","JHARKHAND"
"825108","GIRIDH","INDIA","JHARKHAND"
"825109","KODERMA","INDIA","JHARKHAND"
"825132","KODERMA","INDIA","JHARKHAND"
"825167","GIRIDH","INDIA","JHARKHAND"
"825302","HAZARIBAG","INDIA","JHARKHAND"
"825303","HAZARIBAG","INDIA","JHARKHAND"
"825311","HAZARIBAG","INDIA","JHARKHAND"
"825312","HAZARIBAG","INDIA","JHARKHAND"
"825313","HAZARIBAG","INDIA","JHARKHAND"
"825314","RAMGARH","INDIA","JHARKHAND"
"825315","HAZARIBAG","INDIA","JHARKHAND"
"825316","RAMGARH","INDIA","JHARKHAND"
"825317","HAZARIBAG","INDIA","JHARKHAND"
"825318","KODERMA","INDIA","JHARKHAND"
"825319","HAZARIBAG","INDIA","JHARKHAND"
"825320","GIRIDH","INDIA","JHARKHAND"
"825321","CHATRA","INDIA","JHARKHAND"
"825322","GIRIDH","INDIA","JHARKHAND"
"825323","HAZARIBAG","INDIA","JHARKHAND"
"825324","GIRIDH","INDIA","JHARKHAND"
"825325","RAMGARH","INDIA","JHARKHAND"
"825326","RAMGARH","INDIA","JHARKHAND"
"825329","GIRIDH","INDIA","JHARKHAND"
"825330","RAMGARH","INDIA","JHARKHAND"
"825336","HAZARIBAG","INDIA","JHARKHAND"
"825401","CHATRA","INDIA","JHARKHAND"
"825402","HAZARIBAG","INDIA","JHARKHAND"
"825403","CHATRA","INDIA","JHARKHAND"
"825404","CHATRA","INDIA","JHARKHAND"
"825406","HAZARIBAG","INDIA","JHARKHAND"
"825407","KODERMA","INDIA","JHARKHAND"
"825408","CHATRA","INDIA","JHARKHAND"
"825410","KODERMA","INDIA","JHARKHAND"
"825411","HAZARIBAG","INDIA","JHARKHAND"
"825412","GIRIDH","INDIA","JHARKHAND"
"825413","KODERMA","INDIA","JHARKHAND"
"825414","CHATRA","INDIA","JHARKHAND"
"825418","KODERMA","INDIA","JHARKHAND"
"244640","CHAMOLI","INDIA","UTTARAKHAND"
"244676","BIJNOR","INDIA","UTTAR PRADESH"
"245002","MORADABAD","INDIA","UTTAR PRADESH"
"251317","MUZAFFARNAGAR","INDIA","UTTAR PRADESH"
"252622","PITHORAGARH","INDIA","UTTARAKHAND"
"255929","DEHRADUN","INDIA","UTTARAKHAND"
"260001","SITAPUR","INDIA","UTTAR PRADESH"
"261026","PITHORAGARH","INDIA","UTTARAKHAND"
"261100","SITAPUR","INDIA","UTTAR PRADESH"
"261108","SITAPUR","INDIA","UTTAR PRADESH"
"261113","SITAPUR","INDIA","UTTAR PRADESH"
"261122","PILIBHIT","INDIA","UTTAR PRADESH"
"261209","SITAPUR","INDIA","UTTAR PRADESH"
"261221","SITAPUR","INDIA","UTTAR PRADESH"
"262026","PITHORAGARH","INDIA","UTTARAKHAND"
"262101","KHERI","INDIA","UTTAR PRADESH"
"262112","PILIBHIT","INDIA","UTTAR PRADESH"
"262134","NAINITAL","INDIA","UTTARAKHAND"
"262177","PILIBHIT","INDIA","UTTAR PRADESH"
"262407","BAREILLY","INDIA","UTTAR PRADESH"
"262411","BAREILLY","INDIA","UTTAR PRADESH"
"262500","PITHORAGARH","INDIA","UTTARAKHAND"
"262512","PITHORAGARH","INDIA","UTTARAKHAND"
"245104","GHAZIABAD","INDIA","UTTAR PRADESH"
"245305","GHAZIABAD","INDIA","UTTAR PRADESH"
"245402","BULANDSHAHR","INDIA","UTTAR PRADESH"
"245403","BULANDSHAHR","INDIA","UTTAR PRADESH"
"245407","BULANDSHAHR","INDIA","UTTAR PRADESH"
"245409","BULANDSHAHR","INDIA","UTTAR PRADESH"
"245411","BULANDSHAHR","INDIA","UTTAR PRADESH"
"245412","BULANDSHAHR","INDIA","UTTAR PRADESH"
"245641","BUDAUN","INDIA","UTTAR PRADESH"
"246101","GARHWAL","INDIA","UTTARAKHAND"
"246122","GARHWAL","INDIA","UTTARAKHAND"
"246126","GARHWAL","INDIA","UTTARAKHAND"
"246135","GARHWAL","INDIA","UTTARAKHAND"
"246143","GARHWAL","INDIA","UTTARAKHAND"
"246170","GARHWAL","INDIA","UTTARAKHAND"
"246188","GARHWAL","INDIA","UTTARAKHAND"
"246189","GARHWAL","INDIA","UTTARAKHAND"
"246192","GARHWAL","INDIA","UTTARAKHAND"
"246262","BIJNOR","INDIA","UTTAR PRADESH"
"786164","LAKHIMPUR","INDIA","ASSAM"
"786175","TINSUKIA","INDIA","ASSAM"
"786185","TINSUKIA","INDIA","ASSAM"
"786615","DIBRUGARH","INDIA","ASSAM"
"786670","SIVASAGAR","INDIA","ASSAM"
"786691","DIBRUGARH","INDIA","ASSAM"
"787005","DHEMAJI","INDIA","ASSAM"
"281305","MATHURA","INDIA","UTTAR PRADESH"
"281307","HATHRAS","INDIA","UTTAR PRADESH"
"281308","MATHURA","INDIA","UTTAR PRADESH"
"281401","MATHURA","INDIA","UTTAR PRADESH"
"281403","MATHURA","INDIA","UTTAR PRADESH"
"281404","MATHURA","INDIA","UTTAR PRADESH"
"678554","PALAKKAD","INDIA","KERALA"
"678555","PALAKKAD","INDIA","KERALA"
"678556","PALAKKAD","INDIA","KERALA"
"678557","PALAKKAD","INDIA","KERALA"
"678571","PALAKKAD","INDIA","KERALA"
"678572","PALAKKAD","INDIA","KERALA"
"678573","PALAKKAD","INDIA","KERALA"
"678574","PALAKKAD","INDIA","KERALA"
"678581","PALAKKAD","INDIA","KERALA"
"678583","PALAKKAD","INDIA","KERALA"
"678591","PALAKKAD","INDIA","KERALA"
"678592","PALAKKAD","INDIA","KERALA"
"678593","PALAKKAD","INDIA","KERALA"
"678594","PALAKKAD","INDIA","KERALA"
"678595","PALAKKAD","INDIA","KERALA"
"788753","KARIMGANJ","INDIA","ASSAM"
"788782","KARIMGANJ","INDIA","ASSAM"
"788814","CACHAR","INDIA","ASSAM"
"788833","DIMA HASAO","INDIA","ASSAM"
"788834","DIMA HASAO","INDIA","ASSAM"
"788929","KARIMGANJ","INDIA","ASSAM"
"789136","NALBARI","INDIA","ASSAM"
"789156","TINSUKIA","INDIA","ASSAM"
"781324","BARPETA","INDIA","ASSAM"
"781358","NALBARI","INDIA","ASSAM"
"781363","NALBARI","INDIA","ASSAM"
"781413","KARBI ANGLONG","INDIA","ASSAM"
"781428","NAGAON","INDIA","ASSAM"
"781634","JORHAT","INDIA","ASSAM"
"782012","NAGAON","INDIA","ASSAM"
"782108","MORIGAON","INDIA","ASSAM"
"782130","NAGAON","INDIA","ASSAM"
"782156","NAGAON","INDIA","ASSAM"
"782192","NAGAON","INDIA","ASSAM"
"782241","KARBI ANGLONG","INDIA","ASSAM"
"782341","MORIGAON","INDIA","ASSAM"
"782405","MORIGAON","INDIA","ASSAM"
"782406","KARBI ANGLONG","INDIA","ASSAM"
"782415","KARBI ANGLONG","INDIA","ASSAM"
"782419","KARBI ANGLONG","INDIA","ASSAM"
"782434","MORIGAON","INDIA","ASSAM"
"782488","KARBI ANGLONG","INDIA","ASSAM"
"782491","KARBI ANGLONG","INDIA","ASSAM"
"789410","SONITPUR","INDIA","ASSAM"
"789415","DARRANG","INDIA","ASSAM"
"789705","LAKHIMPUR","INDIA","ASSAM"
"783338","DHUBRI","INDIA","ASSAM"
"784049","UDALGURI","INDIA","ASSAM"
"784118","SONITPUR","INDIA","ASSAM"
"784120","SONITPUR","INDIA","ASSAM"
"784152","SONITPUR","INDIA","ASSAM"
"784181","SONITPUR","INDIA","ASSAM"
"784183","SONITPUR","INDIA","ASSAM"
"784185","SONITPUR","INDIA","ASSAM"
"784303","SONITPUR","INDIA","ASSAM"
"784450","SONITPUR","INDIA","ASSAM"
"784460","KARBI ANGLONG","INDIA","ASSAM"
"784503","SONITPUR","INDIA","ASSAM"
"784520","UDALGURI","INDIA","ASSAM"
"784747","UDALGURI","INDIA","ASSAM"
"785011","DARRANG","INDIA","ASSAM"
"785410","UDALGURI","INDIA","ASSAM"
"785412","DARRANG","INDIA","ASSAM"
"785441","KARBI ANGLONG","INDIA","ASSAM"
"785450","UDALGURI","INDIA","ASSAM"
"785604","GOLAGHAT","INDIA","ASSAM"
"785660","SIVASAGAR","INDIA","ASSAM"
"781830","KAMRUP","INDIA","ASSAM"
"782345","NAGAON","INDIA","ASSAM"
"784005","UDALGURI","INDIA","ASSAM"
"784410","SONITPUR","INDIA","ASSAM"
"785005","JORHAT","INDIA","ASSAM"
"211017","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"211018","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"211019","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"211021","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"211022","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"212104","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"212105","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"212106","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"212107","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"212108","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"212109","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"212111","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"212201","KAUSHAMBI","INDIA","UTTAR PRADESH"
"212202","KAUSHAMBI","INDIA","UTTAR PRADESH"
"212203","KAUSHAMBI","INDIA","UTTAR PRADESH"
"212204","KAUSHAMBI","INDIA","UTTAR PRADESH"
"212205","KAUSHAMBI","INDIA","UTTAR PRADESH"
"212206","KAUSHAMBI","INDIA","UTTAR PRADESH"
"212207","KAUSHAMBI","INDIA","UTTAR PRADESH"
"212208","ALLAHABAD","INDIA","UTTAR PRADESH"
"531061","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531075","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531077","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531081","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531082","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531084","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531085","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531087","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531105","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531111","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531114","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531115","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531116","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531117","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531118","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531126","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531133","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531149","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"531162","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"382433","AHMEDABAD","INDIA","GUJARAT"
"382435","AHMEDABAD","INDIA","GUJARAT"
"382443","AHMEDABAD","INDIA","GUJARAT"
"382445","AHMEDABAD","INDIA","GUJARAT"
"382449","AHMEDABAD","INDIA","GUJARAT"
"382450","BOTAB","INDIA","GUJARAT"
"382455","AHMEDABAD","INDIA","GUJARAT"
"382460","AHMEDABAD","INDIA","GUJARAT"
"382463","AHMEDABAD","INDIA","GUJARAT"
"382465","AHMEDABAD","INDIA","GUJARAT"
"382470","AHMEDABAD","INDIA","GUJARAT"
"382475","AHMEDABAD","INDIA","GUJARAT"
"382481","AHMEDABAD","INDIA","GUJARAT"
"382610","GANDHI NAGAR","INDIA","GUJARAT"
"382620","GANDHI NAGAR","INDIA","GUJARAT"
"382630","GANDHI NAGAR","INDIA","GUJARAT"
"382640","GANDHI NAGAR","INDIA","GUJARAT"
"382650","GANDHI NAGAR","INDIA","GUJARAT"
"382725","GANDHI NAGAR","INDIA","GUJARAT"
"382728","MAHESANA","INDIA","GUJARAT"
"382729","GANDHI NAGAR","INDIA","GUJARAT"
"382735","GANDHI NAGAR","INDIA","GUJARAT"
"382740","GANDHI NAGAR","INDIA","GUJARAT"
"382810","GANDHI NAGAR","INDIA","GUJARAT"
"382815","MAHESANA","INDIA","GUJARAT"
"382835","GANDHI NAGAR","INDIA","GUJARAT"
"382845","GANDHI NAGAR","INDIA","GUJARAT"
"382855","GANDHI NAGAR","INDIA","GUJARAT"
"383001","SABARKANTHA","INDIA","GUJARAT"
"383006","SABARKANTHA","INDIA","GUJARAT"
"383010","SABARKANTHA","INDIA","GUJARAT"
"383030","SABARKANTHA","INDIA","GUJARAT"
"383110","SABARKANTHA","INDIA","GUJARAT"
"383120","SABARKANTHA","INDIA","GUJARAT"
"383205","SABARKANTHA","INDIA","GUJARAT"
"383210","SABARKANTHA","INDIA","GUJARAT"
"383215","SABARKANTHA","INDIA","GUJARAT"
"383220","SABARKANTHA","INDIA","GUJARAT"
"383225","SABARKANTHA","INDIA","GUJARAT"
"383230","SABARKANTHA","INDIA","GUJARAT"
"383235","SABARKANTHA","INDIA","GUJARAT"
"383240","SABARKANTHA","INDIA","GUJARAT"
"383245","ARAVALLI","INDIA","GUJARAT"
"383246","ARAVALLI","INDIA","GUJARAT"
"383250","ARAVALLI","INDIA","GUJARAT"
"383251","ARAVALLI","INDIA","GUJARAT"
"383255","SABARKANTHA","INDIA","GUJARAT"
"383260","ARAVALLI","INDIA","GUJARAT"
"383270","SABARKANTHA","INDIA","GUJARAT"
"383275","SABARKANTHA","INDIA","GUJARAT"
"383305","SABARKANTHA","INDIA","GUJARAT"
"383307","ARAVALLI","INDIA","GUJARAT"
"383315","ARAVALLI","INDIA","GUJARAT"
"383316","ARAVALLI","INDIA","GUJARAT"
"383317","ARAVALLI","INDIA","GUJARAT"
"383320","ARAVALLI","INDIA","GUJARAT"
"757101","MAYURBHANJ","INDIA","ODISHA"
"757102","MAYURBHANJ","INDIA","ODISHA"
"757103","MAYURBHANJ","INDIA","ODISHA"
"757105","MAYURBHANJ","INDIA","ODISHA"
"757106","MAYURBHANJ","INDIA","ODISHA"
"758002","KENDUJHAR","INDIA","ODISHA"
"758013","KENDUJHAR","INDIA","ODISHA"
"758015","KENDUJHAR","INDIA","ODISHA"
"758016","KENDUJHAR","INDIA","ODISHA"
"758018","KENDUJHAR","INDIA","ODISHA"
"758020","KENDUJHAR","INDIA","ODISHA"
"758021","KENDUJHAR","INDIA","ODISHA"
"758022","KENDUJHAR","INDIA","ODISHA"
"758026","KENDUJHAR","INDIA","ODISHA"
"758027","KENDUJHAR","INDIA","ODISHA"
"758028","KENDUJHAR","INDIA","ODISHA"
"758029","KENDUJHAR","INDIA","ODISHA"
"758031","KENDUJHAR","INDIA","ODISHA"
"758036","KENDUJHAR","INDIA","ODISHA"
"758037","KENDUJHAR","INDIA","ODISHA"
"758038","KENDUJHAR","INDIA","ODISHA"
"226252","CHAMPAWAT","INDIA","UTTARAKHAND"
"226504","UNNAO","INDIA","UTTAR PRADESH"
"227101","LUCKNOW","INDIA","UTTAR PRADESH"
"227115","LUCKNOW","INDIA","UTTAR PRADESH"
"227125","LUCKNOW","INDIA","UTTAR PRADESH"
"227162","JAUNPUR","INDIA","UTTAR PRADESH"
"227301","BARA BANKI","INDIA","UTTAR PRADESH"
"227305","LUCKNOW","INDIA","UTTAR PRADESH"
"227716","LUCKNOW","INDIA","UTTAR PRADESH"
"277306","BALLIA","INDIA","UTTAR PRADESH"
"277405","BALLIA","INDIA","UTTAR PRADESH"
"277704","MAHRAJGANJ","INDIA","UTTAR PRADESH"
"278402","KUSHINAGAR","INDIA","UTTAR PRADESH"
"280001","MATHURA","INDIA","UTTAR PRADESH"
"281015","MATHURA","INDIA","UTTAR PRADESH"
"327460","DEORIA","INDIA","UTTAR PRADESH"
"272196","BASTI","INDIA","UTTAR PRADESH"
"272269","SIDDHARTHNAGAR","INDIA","UTTAR PRADESH"
"272471","BASTI","INDIA","UTTAR PRADESH"
"272512","BASTI","INDIA","UTTAR PRADESH"
"272763","BASTI","INDIA","UTTAR PRADESH"
"272831","SHRAWASTI","INDIA","UTTAR PRADESH"
"273118","GORAKHPUR","INDIA","UTTAR PRADESH"
"273506","MAU","INDIA","UTTAR PRADESH"
"273703","GORAKHPUR","INDIA","UTTAR PRADESH"
"274004","DEORIA","INDIA","UTTAR PRADESH"
"274140","KUSHINAGAR","INDIA","UTTAR PRADESH"
"274199","KUSHINAGAR","INDIA","UTTAR PRADESH"
"274226","DEORIA","INDIA","UTTAR PRADESH"
"274340","KUSHINAGAR","INDIA","UTTAR PRADESH"
"274420","DEORIA","INDIA","UTTAR PRADESH"
"209113","KANPUR DEHAT","INDIA","UTTAR PRADESH"
"209131","KANPUR DEHAT","INDIA","UTTAR PRADESH"
"312618","PRATAPGARH","INDIA","RAJASTHAN"
"228128","JAUNPUR","INDIA","UTTAR PRADESH"
"228186","AMBEDKAR NAGAR","INDIA","UTTAR PRADESH"
"229050","UNNAO","INDIA","UTTAR PRADESH"
"202225","ALIGARH","INDIA","UTTAR PRADESH"
"202389","BULANDSHAHR","INDIA","UTTAR PRADESH"
"202392","BULANDSHAHR","INDIA","UTTAR PRADESH"
"202407","RAMPUR","INDIA","UTTAR PRADESH"
"285129","JALAUN","INDIA","UTTAR PRADESH"
"285130","JALAUN","INDIA","UTTAR PRADESH"
"285201","JALAUN","INDIA","UTTAR PRADESH"
"285204","JALAUN","INDIA","UTTAR PRADESH"
"285205","JALAUN","INDIA","UTTAR PRADESH"
"285206","JALAUN","INDIA","UTTAR PRADESH"
"285223","JALAUN","INDIA","UTTAR PRADESH"
"226012","LUCKNOW","INDIA","UTTAR PRADESH"
"764074","NABARANGAPUR","INDIA","ODISHA"
"700008","KOLKATA","INDIA","WEST BENGAL"
"226018","LUCKNOW","INDIA","UTTAR PRADESH"
"700053","KOLKATA","INDIA","WEST BENGAL"
"700001","KOLKATA","INDIA","WEST BENGAL"
"110008","WEST DELHI","INDIA","DELHI"
"560068","BENGALURU","INDIA","KARNATAKA"
"734003","DARJILING","INDIA","WEST BENGAL"
"530007","VISAKHAPATNAM","INDIA","ANDHRA PRADESH"
"801503","PATNA","INDIA","BIHAR"
"800006","PATNA","INDIA","BIHAR"
"800003","PATNA","INDIA","BIHAR"
"842002","MUZAFFARPUR","INDIA","BIHAR"
"110028","NEW DELHI","INDIA","DELHI"
"411009","PUNE","INDIA","MAHARASHTRA"
"415612","RATNAGIRI","INDIA","MAHARASHTRA"
"433512","LATUR","INDIA","MAHARASHTRA"
"413512","LATUR","INDIA","MAHARASHTRA"
"560075","BENGALURU","INDIA","KARNATAKA"
"560027","BENGALURU","INDIA","KARNATAKA"
"560046","BENGALURU","INDIA","KARNATAKA"
"560057","BENGALURU","INDIA","KARNATAKA"
"560071","BENGALURU","INDIA","KARNATAKA"
"110016","SOUTH DELHI","INDIA","DELHI"
"380013","AHMEDABAD","INDIA","GUJARAT"
"415002","SATARA","INDIA","MAHARASHTRA"
"411052","PUNE","INDIA","MAHARASHTRA"
"452010","INDORE","INDIA","MADHYA PRADESH"
"261505","KHERI","INDIA","UTTAR PRADESH"
"462022","BHOPAL","INDIA","MADHYA PRADESH"
"462024","BHOPAL","INDIA","MADHYA PRADESH"
"462041","BHOPAL","INDIA","MADHYA PRADESH"
"390008","VADODARA","INDIA","GUJARAT"
"600029","THIRUVALLUR","INDIA","TAMIL NADU"
"600108","THIRUVALLUR","INDIA","TAMIL NADU"
"600109","THIRUVALLUR","INDIA","TAMIL NADU"
"600111","THIRUVALLUR","INDIA","TAMIL NADU"
"600114","THIRUVALLUR","INDIA","TAMIL NADU"
"678596","PALAKKAD","INDIA","KERALA"
"678597","PALAKKAD","INDIA","KERALA"
"678598","PALAKKAD","INDIA","KERALA"
"678601","PALAKKAD","INDIA","KERALA"
"678611","PALAKKAD","INDIA","KERALA"
"678612","PALAKKAD","INDIA","KERALA"
"678613","PALAKKAD","INDIA","KERALA"
"678621","PALAKKAD","INDIA","KERALA"
"787029","LAKHIMPUR","INDIA","ASSAM"
"787049","DHEMAJI","INDIA","ASSAM"
"787071","LAKHIMPUR","INDIA","ASSAM"
"787078","LAKHIMPUR","INDIA","ASSAM"
"787085","DHEMAJI","INDIA","ASSAM"
"787160","LAKHIMPUR","INDIA","ASSAM"
"787313","DHUBRI","INDIA","ASSAM"
"787360","BAKSA","INDIA","ASSAM"
"787706","DHEMAJI","INDIA","ASSAM"
"788008","CACHAR","INDIA","ASSAM"
"788136","KARIMGANJ","INDIA","ASSAM"
"788172","KARIMGANJ","INDIA","ASSAM"
"788383","BONGAIGAON","INDIA","ASSAM"
"788612","DIBRUGARH","INDIA","ASSAM"
